,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,-1.0070655669761493e-12,-0.004062840716924376,0.0012015833289530254,-0.0075909601194157185,0.00451345232376956,0.0028562831258303503,0.0010105952242813708,-2.2626536560493396e-05,-0.002497174425314918,-0.002236464506577295,0.00308651749002483,0.0010788632761368378,0.002005666795171671,-0.0018644606960206938,-0.0018809711939343711,-0.0019091030500083834,-0.0008007641019948274,-0.00231068987004441,0.003968451621930333,-0.0034397687000290024,0.0010286523692875926,-0.0005082770627835597,0.0010396758897434897,-0.00799862689739171,-0.006853812834801073,0.007520739529236053,0.0009004746880562316,0.005774904125049413,-0.0022639281014296925,0.00446290606689263,-0.0008719127331390147,-0.004153655918944189,0.0002345444594630791,-0.004315439846643899,-0.001295948664829466,-5.109781805861242e-05,0.009986855772182257,0.003971770051221498,-0.003656990513061103,-0.0004319863746245909,-0.0008737725583809804,-0.0007362944440481911,-0.002523936555499304,-0.00042571788920093195,0.007275792774700863,0.0036139288518434167,0.007479456578298362,0.0054015131066281795,-0.0038284447420903027,0.0010565489784631144,0.0026005934438986704,-0.0023465728101093116,0.0032003455814006644,-0.0023704608218259866,-0.001711813417317228,0.0011207164107018069,-0.004302086388017683,-0.006291197038788674,0.0011490624935999543,-9.729532220700981e-05,-0.0029217246315291073,-0.004634688721163094,0.0004023386357568183,0.0020600646826467936,0.0024467013918986623,0.005253731257674287,0.00579915352072954,0.012454587249713867,0.0008203273393334927,-0.0033889388494689554,-0.00324526392793002,0.002470685019235629,-0.0018501628442679256,2.8276682515853247e-05,0.0004720245760238069,0.0019495658423263759,0.003539632158490442
1,-7.283697360458888e-13,-0.004067844368574036,-0.0009377128736282951,0.007171871104197518,0.006894052359210773,-0.0017197802805744486,-0.0049172510406947255,0.005196986449429733,-0.004991565843848211,0.008080058813824897,0.0005010840968484267,-0.001612583323805559,-0.0003487616790680162,0.0049607959388367285,0.0066569120541145775,-6.682903892424511e-05,-0.00034496300127576703,0.005939762858481699,-0.009444410506770732,0.0024987385761838436,-0.0063890605460336985,-0.0031712621850176087,0.0016781399422488342,0.005044349376492179,-0.0010522630623586535,-0.0008414576776941158,0.0015160673344710382,-0.007345094002281412,0.0034604294077876553,-0.0012524477679821014,-0.0028820781473065044,0.000638502037446995,0.0028476103054570962,0.0002069474369610558,-0.00029962015581786247,0.0008904234680139474,-0.0046017948853760175,0.011265921695098208,0.003951739870069825,-0.008716570023868605,-0.0067963431571408115,-0.004017104292237099,-0.0002349911196980978,0.00741192666833124,0.008973057286621546,0.0043848031685976,-0.0023402369362812954,0.0036817582945870993,-0.0003630832227589728,-0.0027681548138631814,-0.005432636060894963,0.0027658952002950184,-0.003011680376255718,0.0034495600592039264,-0.0012880333545387816,-0.005645760337391126,0.00022438686505777978,0.00545707832574204,0.0007910758339524962,0.009797471299186645,-0.0005921302626155939,-0.008835579808060299,-0.0032258404201016416,1.835422686361465e-05,-0.0012144204075535726,-0.004703278793510414,0.00031474969758337005,-0.004537700525271075,2.8346287945959346e-05,0.0009204240246590763,0.0016106297172821555,-0.004551598049072383,-0.001944884413562337,-0.00117584567803609,0.0034318138070508434,0.0003643044571241924,-0.0049981100469791255
2,-4.456153937343189e-13,0.002644750132610614,0.0054753850016513615,-0.004166594005312308,0.0057247597838665926,0.0019147342018861827,-0.009385305841135415,0.00509380444960693,0.006929504770048979,0.0045386301175133386,0.002005949737590654,0.0027988905404999326,-0.003170907244228713,0.0026485306655616085,0.0010940607737286666,0.008367363585747141,-0.002931271424546831,0.006142540343241546,-0.0023496129687311847,-0.0023411972085233476,-0.003570340590873782,-0.0019842196495113364,0.0003317732746140687,-0.006521016148289707,-0.0024538792701405128,-0.00676852043222763,-0.0032534652518083703,0.005124183962051913,-0.0001612486691047569,0.0014835356917542917,-0.003438516828793822,0.002061441064828852,0.006416581319041179,0.009734218582139149,0.006176930308777802,-0.002357676770370043,0.00015919479693090756,-0.0014217753408525707,0.002926128554029932,0.004409691495402342,-0.0028950967294532953,-0.0014132096413772516,-0.005325993092178455,0.0022812991370958517,0.0004079165833471135,0.0005089399369323321,0.0009417210503095112,-0.0017893999887308057,0.005659595805677951,0.0031527833171064775,-0.005427992223581284,-0.002075658688465409,0.001444546132553159,0.007633697078503773,0.0009746504150893649,0.003687016335442418,-0.00711700686781185,0.0034655105392556286,-0.002780263588989632,-0.006297166160297382,-0.0023095874171522738,0.003697180715559582,-0.00659229888667737,6.022316575423491e-05,-0.0027073267790162668,-0.003266220112118414,0.0027129359817902985,0.003666737682057926,0.0015240723504378639,-0.0014946675037581744,0.0006670964578875403,0.0012327993126988717,0.004165104437557197,0.002894377359847273,0.0010190508109930868,-0.0033152777512750063,-0.006151785157025389
3,-3.8389649447919354e-13,0.014723897956155889,-0.05095460462898798,0.10055309224135166,-0.03627349125013838,-0.007120456807632855,0.041480384729953336,0.01207106180623167,0.06744448437554186,0.0071374507544119765,-0.015699601964672915,0.07770664860580996,0.0949791464947906,-0.01891812393233438,-0.02318255433053771,0.014420512004670285,-0.019107702832162666,-0.09489252170296406,0.0016266945369381516,0.007789695971918041,0.03890666423606986,0.059697696750058225,-0.026595162482302818,0.009882694505077562,0.03538829754284388,0.03704034927234978,-0.013582040422775509,0.05073190753278854,0.09363136625881785,-0.055340252576483506,0.08021017863281374,-0.019625865759934854,-0.023100164092190626,0.01181105409986534,0.019990775878244604,-0.044164759922297035,0.0401630479165442,-0.009005784747528712,-0.07658087292829205,-0.0012090978312439464,0.06708189430921922,0.03886892987430773,0.07193291184644926,-0.07838721162060296,-0.05209750997817714,-0.06959035246386064,0.019290415442263502,0.05386982719946735,-0.019378644316811446,-0.00390511433905982,0.00813896119230783,-0.06402938965315223,0.01826910367854653,0.004035521361492997,-0.04000036362093982,-0.0030614749573293475,0.009672052471775045,0.013435195951744503,0.06359998603169016,0.0013279061854907235,-0.02784539610348574,0.06745448623012774,0.06110380211674926,0.014517999049822348,0.0315734178925718,0.0012225376567748436,0.01669003647173028,0.05173723476466373,0.001320207983452655,0.07648930333042411,0.019803092065174575,-0.06487025134461293,-0.045715533695913885,0.012015277227310092,-0.07187698128481056,0.031242465504516974,-0.03944285357678989
4,1.1633875763059717e-12,-0.02283295885881618,0.06678791550091732,-0.005268444503935406,-0.006037947109522183,0.005657256213280601,0.10823538865932411,-0.017808733425061084,0.07213558122732229,0.017662156492825445,0.005928179441603168,0.007099927245898363,-0.02981728161585921,-0.04959255422408245,0.06396338248156037,-0.0065348288745459135,0.052964992185765045,-0.029380036151352443,-0.007185342381787227,-0.000398809658812433,-0.015992545837510204,0.014427766213770241,-0.03357884312705667,0.06778166762393899,0.02432029720203153,-0.041176944337487274,-0.015413239984535695,-0.04630055324056182,-0.013670284855115398,-0.007242677050531,0.004382329368812036,-0.027691265650378372,-0.005101971857015188,-0.008604326221247346,0.01843592852817811,0.044040461909798115,-0.07836836368224136,0.005769624610757833,0.012935343703543288,-0.025759548267618972,0.05158883471651233,0.03933960496442119,-0.02080916826852873,0.03794586555902208,-0.020011089438924077,0.011595364765735517,-0.054261413344470544,0.02495530717063549,-0.019447635490860045,0.016052161937089703,-0.016999170816005736,0.0349189261069733,-0.03356102775784009,-0.012463932136130186,-0.021106627401409978,-0.0005212933753510339,0.04842567007437802,-0.004615351999738841,-0.02845772581954985,0.008552577925277126,0.020765011582392155,0.042449363830757494,-0.003633666216248408,-0.04624649870015007,-0.06810145413543199,-0.02243265926030374,-0.04208295535222803,-0.07778629037306956,-0.008543257089088315,-0.04349185112265707,-0.04116526088633693,0.0942795729873703,-0.04533001967102724,0.004446840372150052,0.02271301074958967,0.011197083973583486,0.007130819860073168
5,1.3219607315708765e-13,0.06471801440351141,0.006938850814823398,-0.00633680858266106,0.028537880368376654,-0.07431652407688248,-0.019108049255351214,0.05036766736372883,-0.04739058666439027,0.031664241383788844,0.006112302495722344,0.05006993050997801,0.0641291428395669,-0.027776358580751757,-0.020963431443447457,0.04071410322812363,0.024310342705234654,-0.08094705484724361,-0.02092018514912686,0.026574903806936723,0.03754272681613749,0.07485731940811917,0.026066957759135586,0.00695622509573249,0.03789175889990021,-0.006242366512695602,-0.0057885477489182284,-0.05402051631189584,-0.0013571936494979498,-0.0007452911537995495,0.0017563928703093969,-0.020419080821840557,0.02075525747168372,0.057469530781352265,-0.013275780749353783,0.014505729187105836,-0.05031612363291914,-0.021565735858960124,0.019050176852812975,0.015181566597008637,0.02488414208836761,0.09031417532049318,-0.001405819256136333,-0.09181854594398045,-0.05915350215718822,-0.026296624105040675,-0.008080940672536582,0.01886504179578438,-0.01887938848502877,-0.05010991436065732,0.040616243278382286,-0.003543504354437844,-0.029423205369621005,-0.05825654222538254,0.006949940895432917,-0.019194972828727244,-0.006141151642844505,-0.08412615211585256,0.002950996429883808,0.006255041858272518,-0.04558956867166131,0.00795858702410846,0.06799477618422949,0.03182983389671616,-0.03016928497292683,-0.0358459685847737,0.02372327821872729,0.081284255549833,0.004088775120335493,0.07718547864354647,-0.02018324921311387,0.010096144264049065,-0.006306604099629549,0.03960354000416059,0.013443513183204766,0.015096799719414746,-0.009950038718029339
6,-5.205289860865835e-13,-0.000859800331368456,-0.006746700151992199,0.0018994454223949418,0.007057924622156182,0.008964248710246215,-0.00111376870956209,-0.0023361830701722564,-0.0060223624563202835,0.0019662650678049245,0.0015452436606317726,0.0016116882124608996,0.000769717261280939,0.0008572924958102546,0.004309430400119661,-0.0020809334537599993,0.00472028514828981,-0.0034618771136760073,-0.004991059727079557,-0.004246767864147197,-0.004249582753092326,-0.0030635486388373556,-0.00013854267799375466,-0.00018014194400535496,-0.006239233399139438,0.0041024486157605925,-0.0036716700694639022,0.002986568038490914,-0.0036712301897041267,0.004143957816376505,-0.004230047434938134,-0.004986361783025698,0.00031117075926471815,0.0008272263134872578,-0.004428375976108071,0.004479719677146381,-0.006676137413454894,0.008290379158933341,-0.0035319291587608322,-0.004133549060135441,-0.0055564840746073416,-0.002788061445083851,-0.00448793743213904,-0.0004685571040155097,0.009614493133160554,0.009625282046839843,-0.002671562905058116,0.009277566778098868,0.001548157157601629,-0.002776260743771586,0.005373202064804186,0.0022233576194349534,0.003392216955306681,0.013490625921481127,0.003807532531395244,0.002251468712240104,-0.0031002792055632227,0.0035550250309276327,0.00877919364482414,0.006800328303381868,-0.007783887960820741,-0.007704348057389103,0.0018484095856140536,0.0024302681759322286,0.0019934756501924005,0.0005332287181041323,0.001572389429574493,-0.001394513633107552,0.0017489840323263366,0.0006493376681462239,-0.002080993690916277,0.0030159769757685307,0.000983062895550229,-0.0016069148753558168,0.008545878091623443,0.005727560433579955,-0.010007775215990014
7,-5.302989200657452e-13,-0.0005336722570676769,0.003968872185851629,0.002002254928432659,0.00010568424226871183,0.005984092954781249,0.0043656218277273616,0.0011749195026066674,-0.009270065960661805,-0.0018975174210819445,-0.0024258984070022385,0.0023985795675641425,-0.004675245863739065,-0.0016816186244403173,-0.0015091424509155124,0.0034385195433726365,-0.0032791536593794256,0.0010130256286878094,0.005808002094587304,-0.0036333913797144857,0.0031952930739592438,0.004311420271767204,0.0024438991701045713,0.0008674640079223868,-0.006544621349193952,0.010096167693453931,-0.004596121723304696,0.0007431806806356119,-0.0007803984641816362,-0.00594066211888721,-0.0037947965758365508,-0.003328056084764688,-0.0017847388597740249,-0.003108510261853702,-0.0017337299175434785,-0.0014368088953654718,0.0021090637542446043,-0.0026184715772965806,-0.006775350028695839,-0.00438513308877567,-0.0014190353297703952,0.0026747764690199134,0.0028184639216707417,-0.009625616752062003,-0.004067127300335968,0.005368650265304966,-0.0015350182710352426,0.0014476191337032586,-0.002981883052087208,0.0007958220734929758,0.0057645544028929185,0.006399129977770689,-0.0005251893402170731,-0.004912671686847437,-0.0056040025304230435,5.829942568186757e-05,0.003909446044846082,0.003347224158361084,0.004070742713134632,0.0011277268348675639,-0.00031237552263884636,0.003322430110454365,0.0014525090760122356,-0.0009762537577311548,-0.0011674837523930157,-0.006334966463682206,0.005295497470157382,0.002759120808139846,-0.003500439654796143,0.005033517544538465,0.005148369036346064,-0.002854460194665939,0.002440448769407898,0.005698351490940039,0.002096217868148373,-0.004824562788429815,-0.0028075916984283407
8,-3.885243289698836e-14,-0.034878687111023855,0.016970831058626647,-0.010374505990111582,-0.04900315702488738,-0.010939302420379032,-0.06059859614640315,0.0010729478422444145,-0.00131650552784732,0.01941204673411911,0.024968698385512675,0.02216619305846371,0.024813469608684125,-0.08643594056016919,0.03734698073766392,-0.023740569158491702,0.06575509739105775,-0.008263869986170081,0.009148187701218655,0.02243974809678753,-0.10384792862499727,-0.0047797461183908,0.06814435044413553,0.06068700080791063,0.12413961665190923,0.06040396437560525,-0.043801597069343695,0.04211324208813383,-0.009550544140684488,0.01822684383797239,0.016781850618283065,0.009732958527724945,0.012256320143193174,-0.0115209339335101,0.0502743423856732,0.0855895430024534,-0.07308779465098757,0.009200261518452872,0.0008825513489595523,-0.05878734139224845,-0.05416906932984086,-0.04391066033800651,-0.01814542474109061,0.012271101075881872,-0.08357142303709565,-0.0019732506499037573,0.04008832613575058,0.02434989956249119,-0.0004067898450382108,0.03272906171489219,0.05569093191929734,0.10986598925922268,0.027869906466951578,-0.03680069979985351,0.017014529397433583,0.02808311989352254,-0.05830089606107709,0.03674070689193814,-0.02933242043134164,-0.07063964862444201,0.021408478632799842,-0.008143685841884433,-0.052049835816805286,-0.0031527777026977843,0.04717284352973302,0.028855641110060615,0.02239056846681291,-0.06196922514267218,-0.018330180240366055,-0.05831869618543139,0.0013194224922566072,-0.026501007169298582,-0.04336725267014664,0.06805184203159793,-0.06954753398888051,0.05145670558854905,-0.0006105200750188654
9,-5.458993646026399e-13,-0.017432437576613512,0.060921268434208566,0.05954427036364386,0.08206499037018106,0.011635720994649849,0.019394418306634742,-0.025316173091171817,-0.04534104349953673,0.06785998888775042,-0.0018366601131839832,0.00839254297644593,-0.15546250878189954,0.07922695964269609,-0.09247403484289615,0.05193817133950117,-0.02052139461954151,0.026371439658311208,0.01433659644111771,0.06330255322761502,-0.00975369283965187,0.06302776173328056,-0.06208144393673459,-0.013594871704191469,-0.037960711000431115,0.03637463473728608,-0.0778923200056958,0.03235312818437599,0.0452743829271675,0.04013602631112102,0.03977635075734775,0.03571972165284076,-0.02136691307254045,-0.021911333291390868,-0.028558298291952527,-0.0002305481090084253,0.012963680624291716,0.04346789946781226,-0.026788526746787066,-0.010180672272723713,-0.028663361035446526,-0.03381832475459028,-0.0315937976907514,0.019019189233598886,0.02296449270121299,-0.06766894491019547,0.038581931433694684,-0.13131605155471504,0.08824831668159244,-0.02120111732972092,-0.01559840269496205,-0.011681425967653283,0.0838073960065505,-0.04522076207312611,0.050982555276137986,0.004496110147671658,-0.04944092516211961,0.07304701600419455,-0.06958900689450194,-0.04740098588345374,0.03683939312089499,0.11423994988778444,-0.07507746085706747,-0.038180083830614275,-0.05059584537199562,0.0643043765775603,0.040763810865108045,-0.08091483114117984,-0.031306895691242086,-0.04721755637907953,-0.05029086535967764,-0.006912211801369051,-0.013615251120212432,0.09482748969500958,0.004054798927827266,-0.00795169122130885,0.09443674376623108
